delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.1,1000,exp,35,11,2,space,1.545437699998729,None,640,1,[2.035156699945219],[2.0351605999749154],2,11,35,3,278.168067599996,,278.1610493999906,278.168067599996,279.1519417000236,279.1519417000236,279.1600232999772,280.7026710000355,space,1.545437699998729,None,280.70334560004994,280.8099866667219,281.1175445000408,281.1090120000299,281.10967040003743,281.1175445000408,281.1175445000408,281.1175445000408,283.15286339994054,640,1,[2.035156699945219],[2.0351605999749154],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,36,0,3,space,0.4517974000191316,None,240,1,[2.439527100068517],[2.439531199983321],3,0,36,10,283.15988890000153,,283.15301300003193,283.15988890000153,284.1435584999854,284.1435584999854,284.15187820000574,284.6026523000328,space,0.4517974000191316,None,284.6033397000283,285.01085096662086,285.3128403000301,285.3059663999593,285.30631120002363,285.3128403000301,285.3128403000301,285.3128403000301,287.75253439997323,240,1,[2.439527100068517],[2.439531199983321],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,400,unexp,37,1,3,space,0.5297272999305278,None,405,1,[1.7078734999522567],[1.7078769999789074],3,1,37,0,287.7596119999653,,287.75267219997477,287.7596119999653,288.7521025999449,288.7521025999449,288.7521025999449,289.28521040000487,space,0.5297272999305278,None,289.2860444999533,289.3849041666292,289.6941725000506,289.68650970002636,289.68703859997913,289.6941725000506,289.6941725000506,289.6941725000506,291.40218710002955,405,1,[1.7078734999522567],[1.7078769999789074],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,38,2,3,space,0.5610681000398472,None,740,1,[2.2359665000112727],[2.2359705000417307],3,2,38,9,291.40989090001676,,291.4023162999656,291.40989090001676,292.39337199996226,292.39337199996226,292.4014899999602,292.96079319994897,space,0.5610681000398472,None,292.96157669997774,293.06817646668446,293.3745536999777,293.3667276999913,293.3672141999705,293.3745536999777,293.3745536999777,293.3745536999777,295.61066260002553,740,1,[2.2359665000112727],[2.2359705000417307],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,39,3,3,space,2.2371444000164047,None,205,1,[1.9585221000015736],[1.9585267000366002],3,3,39,4,295.61813770001754,,295.61079349997453,295.61813770001754,296.60168660001364,296.60168660001364,296.6098111999454,298.8439999000402,space,2.2371444000164047,None,298.84523810003884,299.2431351666494,299.5514535000548,299.5431986999465,299.5438360000262,299.5514535000548,299.5514535000548,299.5514535000548,301.51010940002743,205,1,[1.9585221000015736],[1.9585267000366002],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,40,4,3,space,0.6238518001046032,None,395,1,[1.785293500055559],[1.7852976000867784],3,4,40,7,301.5191860999912,,301.51024029997643,301.5191860999912,302.501220199978,302.501220199978,302.5183257999597,303.12696689995937,space,0.6238518001046032,None,303.12750329996925,303.5263133666633,303.8335758999456,303.8263485999778,303.8268512999639,303.8335758999456,303.8335758999456,303.8335758999456,305.61908770003356,395,1,[1.785293500055559],[1.7852976000867784],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,400,unexp,41,5,3,space,2.0731740000192076,None,294,1,[1.5747441001003608],[1.5747477000113577],3,5,41,2,305.626321000047,,305.61922460002825,305.626321000047,306.60982450004667,306.60982450004667,306.6179076000117,308.68502099998295,space,2.0731740000192076,None,308.6856440999545,309.3844811666679,309.6937291000504,309.68634799995925,309.68683669995517,309.6937291000504,309.6937291000504,309.6937291000504,311.26863199996296,294,1,[1.5747441001003608],[1.5747477000113577],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,42,6,3,space,0.49971330002881587,None,049,1,[4.569971899967641],[4.569975599995814],3,6,42,5,311.2761042000493,,311.26876709994394,311.2761042000493,312.2597589000361,312.2597589000361,312.26791589998174,312.76039810001384,space,0.49971330002881587,None,312.7611407999648,313.46792806667895,313.7735856999643,313.76665739994496,313.76708310004324,313.7735856999643,313.7735856999643,313.7735856999643,318.34371179994196,049,1,[4.569971899967641],[4.569975599995814],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,43,7,3,space,0.6780901000602171,None,904,1,[2.0158802999649197],[2.015884799999185],3,7,43,3,318.3516988999909,,318.34385459998157,318.3516988999909,319.3343989000423,319.3343989000423,319.3431699000066,320.019009700045,space,0.6780901000602171,None,320.01977300003637,320.12612266670135,320.43596200004686,320.4274693999905,320.4279850999592,320.43596200004686,320.43596200004686,320.43596200004686,322.4519907999784,904,1,[2.0158802999649197],[2.015884799999185],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,44,8,3,space,0.36250429996289313,None,345,1,[1.8283744000364095],[1.828378300066106],3,8,44,11,322.4592503999593,,322.45213959994726,322.4592503999593,323.4512550999643,323.4512550999643,323.4512550999643,323.8181434000144,space,0.36250429996289313,None,323.81876050005667,324.51756396663063,324.82344529998954,324.81504260003567,324.81552830000874,324.82344529998954,324.82344529998954,324.82344529998954,326.6519738000352,345,1,[1.8283744000364095],[1.828378300066106],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,400,unexp,45,9,3,space,1.906696599908173,None,738,1,[1.6912321000127122],[1.691236500046216],3,9,45,1,326.6593507999787,,326.65211799996905,326.6593507999787,327.6509077999508,327.6509077999508,327.6509077999508,329.55971780000255,space,1.906696599908173,None,329.5603326000273,329.9589659666565,330.26869749999605,330.2586094000144,330.25937039998826,330.26869749999605,330.26869749999605,330.26869749999605,331.96007419994567,738,1,[1.6912321000127122],[1.691236500046216],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,46,10,3,space,0.6921464999904856,None,888,1,[3.040807400015183],[3.0408113999292254],3,10,46,6,331.9675078999717,,331.9602018999867,331.9675078999717,332.95924300001934,332.95924300001934,332.95924300001934,333.6593919999432,space,0.6921464999904856,None,333.6599641999928,333.75887876662114,334.06080940004904,334.0550287000369,334.05533989996184,334.06080940004904,334.06080940004904,334.06080940004904,337.10177269997075,888,1,[3.040807400015183],[3.0408113999292254],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,47,11,3,space,0.3933038000250235,None,284,1,[2.2998536000959575],[2.299857300007716],3,11,47,8,337.10904729994945,,337.10191369999666,337.10904729994945,338.1006705999607,338.1006705999607,338.1006705999607,338.5015493000392,space,0.3933038000250235,None,338.5022576999618,339.20878286665925,339.51065529999323,339.50332450005226,339.50366579997353,339.51065529999323,339.51065529999323,339.51065529999323,341.810650600004,284,1,[2.2998536000959575],[2.299857300007716],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,48,0,4,space,3.2920591000001878,None,945,1,[2.339956899988465],[2.339960900018923],4,0,48,10,341.8173148999922,,341.8107895000139,341.8173148999922,342.80873950000387,342.80873950000387,342.80873950000387,346.1019623000175,space,3.2920591000001878,None,346.10299990000203,346.50892456662064,346.81133020005655,346.8046035999432,346.80494499998167,346.81133020005655,346.81133020005655,346.81133020005655,349.1515517999651,945,1,[2.339956899988465],[2.339960900018923],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,49,1,4,space,0.2504634000360966,None,777,1,[1.5218871000688523],[1.5218911000993103],4,1,49,11,349.15872169996146,,349.1516930999933,349.15872169996146,350.15078969998285,350.15078969998285,350.15078969998285,350.40881359996274,space,0.2504634000360966,None,350.40918229997624,351.1085109667076,351.4127060000319,351.40734759997576,351.4076348999515,351.4127060000319,351.4127060000319,351.4127060000319,352.9347800000105,777,1,[1.5218871000688523],[1.5218911000993103],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,50,2,4,space,0.4252695000031963,None,529,1,[3.563719299971126],[3.563723500003107],4,2,50,5,352.9419732999522,,352.93491289997473,352.9419732999522,353.9254965999862,353.9254965999862,353.9337409000145,354.3593323000241,space,0.4252695000031963,None,354.3598842000356,355.0585276666718,355.3631751999492,355.3562778000487,355.35667510004714,355.3631751999492,355.3631751999492,355.3631751999492,358.9270398999797,529,1,[3.563719299971126],[3.563723500003107],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,51,3,4,space,0.4315873999148607,None,444,1,[2.1933268998982385],[2.193331199930981],4,3,51,9,358.9334209000226,,358.92717210005503,358.9334209000226,359.9256415000418,359.9256415000418,359.9256415000418,360.35968200000934,space,0.4315873999148607,None,360.36049899994396,360.46685276664016,360.77439779997803,360.764939900022,360.7653968000086,360.77439779997803,360.77439779997803,360.77439779997803,362.96787819999736,444,1,[2.1933268998982385],[2.193331199930981],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,52,4,4,space,4.519945600070059,None,333,1,[1.6389304999029264],[1.6389342999318615],4,4,52,4,362.97524679999333,,362.9680117999669,362.97524679999333,363.9586905000033,363.9586905000033,363.9668732000282,368.4843461000128,space,4.519945600070059,None,368.48548270005267,368.8836561666724,369.19522210001014,369.184076000005,369.1847668000264,369.19522210001014,369.19522210001014,369.19522210001014,370.83430999994744,333,1,[1.6389304999029264],[1.6389342999318615],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,400,unexp,53,5,4,space,21.995097799925134,None,458,1,[2.6925161000108346],[2.6925198000390083],4,5,53,1,370.84239959996194,,370.83444530004635,370.84239959996194,371.82518359995447,371.82518359995447,371.83382279996295,393.82474199996796,space,21.995097799925134,None,393.82532179995906,394.2245433666433,394.53254020004533,394.52632109995466,394.52669289999176,394.53254020004533,394.53254020004533,394.53254020004533,397.2252147999825,458,1,[2.6925161000108346],[2.6925198000390083],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,400,unexp,54,6,4,space,0.5975763000315055,None,934,1,[2.8090605000033975],[2.8090674999402836],4,6,54,2,397.23280849994626,,397.2253547,397.23280849994626,398.2159939999692,398.2159939999692,398.2245760000078,398.81726269994397,space,0.5975763000315055,None,398.8185047999723,399.5246515666988,399.8335178999696,399.8265421000542,399.82696580002084,399.8335178999696,399.8335178999696,399.8335178999696,402.64274559996556,934,1,[2.8090605000033975],[2.8090674999402836],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,55,7,4,space,0.6043587999884039,None,111,1,[1.4308497000019997],[1.4308550999267027],4,7,55,8,402.6494615999982,,402.64287350000814,402.6494615999982,403.6410403000191,403.6410403000191,403.6410403000191,404.25053750001825,space,0.6043587999884039,None,404.25135429995134,404.9575956666997,405.2608046999667,405.2542955999961,405.2548877999652,405.2608046999667,405.2608046999667,405.2608046999667,406.69181780004874,111,1,[1.4308497000019997],[1.4308550999267027],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,56,8,4,space,0.5568645999301225,None,945,1,[2.493992400006391],[2.493996600038372],4,8,56,6,406.6993418999482,,406.6919506000122,406.6993418999482,407.68291189998854,407.68291189998854,407.69105919997673,408.24165360000916,space,0.5568645999301225,None,408.24234620004427,408.3407864666699,408.6403096000431,408.6332774000475,408.6336699000094,408.6403096000431,408.6403096000431,408.6403096000431,411.13445809995756,945,1,[2.493992400006391],[2.493996600038372],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,57,9,4,space,1.1226622000103816,None,902,1,[3.292300899978727],[3.2923054000129923],4,9,57,7,411.14140389999375,,411.13458329997957,411.14140389999375,412.13360349996947,412.13360349996947,412.13360349996947,413.2580799999414,space,1.1226622000103816,None,413.258856200031,413.6574852666274,413.9656547999475,413.95801709999796,413.9585088000167,413.9656547999475,413.9656547999475,413.9656547999475,417.2580901000183,902,1,[3.292300899978727],[3.2923054000129923],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,58,10,4,space,0.7861037999391556,None,743,1,[4.557513800100423],[4.557519300025888],4,10,58,3,417.2657999000512,,417.25821849994827,417.2657999000512,418.24910080002155,418.24910080002155,418.2575880000368,419.0411879000021,space,0.7861037999391556,None,419.04169260000344,419.1405757666255,419.4415055999998,419.4340768000111,419.4345412000548,419.4415055999998,419.4415055999998,419.4415055999998,423.9992076000199,743,1,[4.557513800100423],[4.557519300025888],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,400,unexp,59,11,4,space,0.45604499999899417,None,834,1,[2.4428971000015736],[2.442901200032793],4,11,59,0,424.0069113000063,,423.9993444000138,424.0069113000063,424.99047459999565,424.99047459999565,424.99868680001236,425.4500881000422,space,0.45604499999899417,None,425.45083850005176,425.5573320666483,425.8652431999799,425.8573895000154,425.8585131999571,425.8652431999799,425.8652431999799,425.8652431999799,428.308296800009,834,1,[2.4428971000015736],[2.442901200032793],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,60,0,5,space,0.4965687000658363,None,123,1,[2.8649798000697047],[2.8649837999837473],5,0,60,6,428.31529749999754,,428.308436500025,428.31529749999754,429.2993035999825,429.2993035999825,429.30734780000057,429.79946889996063,space,0.4965687000658363,None,429.79984400002286,429.89869366662265,430.2019418999553,430.194071099977,430.19448629999533,430.2019418999553,430.2019418999553,430.2019418999553,433.0670869000023,123,1,[2.8649798000697047],[2.8649837999837473],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,61,1,5,space,155.53751749999356,None,333,1,[3.0447726000566036],[3.044778000097722],5,1,61,3,433.0739520000061,,433.0672124000266,433.0739520000061,434.0653536999598,434.0653536999598,434.0653536999598,589.6050716999453,space,155.53751749999356,None,589.6063037000131,589.7043235666972,590.0195634999545,590.0079983000178,590.0086937999586,590.0195634999545,590.0195634999545,590.0195634999545,593.0645384000381,333,1,[3.0447726000566036],[3.044778000097722],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,62,2,5,space,0.4422848999965936,None,454,1,[1.8018423999892548],[1.8018474000273272],5,2,62,9,593.0708183000097,,593.0647318999982,593.0708183000097,594.0629345000489,594.0629345000489,594.0629345000489,594.5130419000052,space,0.4422848999965936,None,594.5137354000472,594.6126464666488,594.9206428000471,594.9107344000367,594.9113250999944,594.9206428000471,594.9206428000471,594.9206428000471,596.7226718999445,454,1,[1.8018423999892548],[1.8018474000273272],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,63,3,5,space,0.939934300025925,None,390,1,[2.52719019993674],[2.52719569997862],5,3,63,11,596.7296935999766,,596.7228325000033,596.7296935999766,597.7209953999845,597.7209953999845,597.7209953999845,598.6633299000096,space,0.939934300025925,None,598.6639803999569,599.3624028666566,599.6772605000297,599.666489199968,599.6671936999774,599.6772605000297,599.6772605000297,599.6772605000297,602.2046190999681,390,1,[2.52719019993674],[2.52719569997862],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,400,unexp,64,4,5,space,0.8862800999777392,None,22,1,[2.4568859999999404],[2.456891000038013],5,4,64,1,602.2128419999499,,602.2047729999758,602.2128419999499,603.1958527000388,603.1958527000388,603.2040370999603,604.0883400000166,space,0.8862800999777392,None,604.0892914000433,604.4874017666482,604.7977784000104,604.7869940999663,604.7875710000517,604.7977784000104,604.7977784000104,604.7977784000104,607.2548495000228,22,1,[2.4568859999999404],[2.456891000038013],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,400,unexp,65,5,5,space,1.5720310000469908,None,623,1,[5.075670000049286],[5.075674699968658],5,5,65,0,607.2621559000108,,607.2550054000458,607.2621559000108,608.2456913000206,608.2456913000206,608.2540679000085,609.8217127999524,space,1.5720310000469908,None,609.8223916999996,609.9289815666309,610.2366209999891,610.2252203000244,610.2259090000298,610.2366209999891,610.2366209999891,610.2366209999891,615.3124657999724,623,1,[5.075670000049286],[5.075674699968658],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,66,6,5,space,0.908071499899961,None,346,1,[3.757772999932058],[3.7577814999967813],5,6,66,8,615.3203560999827,,615.312624800019,615.3203560999827,616.3038847999414,616.3038847999414,616.312341599958,617.2123244999675,space,0.908071499899961,None,617.2129180999473,617.9122047667081,618.2229587000329,618.2141216000309,618.2146335999714,618.2229587000329,618.2229587000329,618.2229587000329,621.9809878000524,346,1,[3.757772999932058],[3.7577814999967813],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,67,7,5,space,0.4302865999052301,None,460,1,[4.922618900076486],[4.922622699989006],5,7,67,4,621.9878395999549,,621.9812754000304,621.9878395999549,622.9787459999789,622.9787459999789,622.9787459999789,623.4133159000194,space,0.4302865999052301,None,623.4140781000024,623.8202471666193,624.1234713000013,624.1148770999862,624.1154541999567,624.1234713000013,624.1234713000013,624.1234713000013,629.046260699979,460,1,[4.922618900076486],[4.922622699989006],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,68,8,5,space,0.3521154000191018,None,743,1,[5.670029500033706],[5.6700335999485105],5,8,68,10,629.054096100037,,629.0463970999699,629.054096100037,630.0369845000096,630.0369845000096,630.0453911999939,630.3957780000055,space,0.3521154000191018,None,630.3965849999804,630.795345066643,631.1013407999417,631.0957444000524,631.0959967999952,631.1013407999417,631.1013407999417,631.1013407999417,636.7715194999473,743,1,[5.670029500033706],[5.6700335999485105],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,69,9,5,space,1.6269776000408456,None,777,1,[1.7349384999834],[1.7349429000169039],5,9,69,5,636.7784334999742,,636.7716527000302,636.7784334999742,637.7703377000289,637.7703377000289,637.7703377000289,639.4041201999644,space,1.6269776000408456,None,639.4047216000035,640.1033119667011,640.4021126000443,640.3960779999616,640.3964005999733,640.4021126000443,640.4021126000443,640.4021126000443,642.1372029000195,777,1,[1.7349384999834],[1.7349429000169039],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,400,unexp,70,10,5,space,0.7773747999453917,None,422,1,[1.8977395999245346],[1.8977433999534696],5,10,70,2,642.1449170999695,,642.1373477999587,642.1449170999695,643.12807169999,643.12807169999,643.1367414999986,643.9127583999652,space,0.7773747999453917,None,643.9135443000123,644.6198660666744,644.9233486000448,644.9146800000453,644.9152142000385,644.9233486000448,644.9233486000448,644.9233486000448,646.8212379999459,422,1,[1.8977395999245346],[1.8977433999534696],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,71,11,5,space,6.42872049997095,None,001,1,[5.770807699998841],[5.770811600028537],5,11,71,7,646.8281686999835,,646.8213743000524,646.8281686999835,647.8201705999672,647.8201705999672,647.8201705999672,654.2542258000467,space,6.42872049997095,None,654.2551412000321,654.6533947666796,654.9663841000292,654.955367699964,654.9560401999624,654.9663841000292,654.9663841000292,654.9663841000292,660.7373544999864,001,1,[5.770807699998841],[5.770811600028537],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,72,0,6,space,0.5735897999256849,None,800,1,[3.107017199974507],[3.107021200004965],6,0,72,4,660.7445569999982,,660.7375141000375,660.7445569999982,661.7360210999614,661.7360210999614,661.7360210999614,662.3120734000113,space,0.5735897999256849,None,662.3128917999566,662.7111390666726,663.0214179999894,663.0147574000293,663.0150842999574,663.0214179999894,663.0214179999894,663.0214179999894,666.1285854999442,800,1,[3.107017199974507],[3.107021200004965],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,73,1,6,space,3.0130367999663576,None,666,1,[2.0336200000019744],[2.033624100033194],6,1,73,9,666.1362213999964,,666.1287120999768,666.1362213999964,667.1197663999628,667.1197663999628,667.128076700028,670.1370774999959,space,3.0130367999663576,None,670.137912999955,670.2364499666185,670.5450160000473,670.5370309000136,670.5376112000085,670.5450160000473,670.5450160000473,670.5450160000473,672.5787847000174,666,1,[2.0336200000019744],[2.033624100033194],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,74,2,6,space,1.2920664000557736,None,240,1,[3.187822200008668],[3.1878384000156075],6,2,74,6,672.5862588000018,,672.5789121000562,672.5862588000018,673.5701823000563,673.5701823000563,673.577933600056,674.870161699946,space,1.2920664000557736,None,674.8709240000462,674.9694651666252,675.2748355000513,675.2666771999793,675.2672254999634,675.2748355000513,675.2748355000513,675.2748355000513,678.4628178999992,240,1,[3.187822200008668],[3.1878384000156075],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
